Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Rating
INV-100550,B,Mandalay,Normal,Male,Food and beverages,242.23,1,12.11,254.34,2023-11-07,10:54,Ewallet,242.23,4.76,12.11,7.2
INV-100551,C,Naypyitaw,Member,Male,Sports and travel,185.8,4,37.16,780.36,2023-10-04,09:08,Credit card,743.2,4.76,37.16,8.0
INV-100552,C,Naypyitaw,Normal,Female,Home and lifestyle,402.9,2,40.29,846.09,2023-11-05,12:27,Credit card,805.8,4.76,40.29,4.4
INV-100553,B,Mandalay,Member,Female,Fashion accessories,418.52,1,20.93,439.45,2023-11-29,12:36,Ewallet,418.52,4.76,20.93,6.3
INV-100554,B,Mandalay,Member,Male,Sports and travel,42.45,10,21.23,445.73,2023-02-16,17:28,Ewallet,424.5,4.76,21.23,9.1
INV-100555,C,Naypyitaw,Normal,Female,Electronic accessories,385.07,3,57.76,1212.97,2023-09-10,17:07,Cash,1155.21,4.76,57.76,5.6
INV-100556,A,Yangon,Member,Male,Home and lifestyle,250.93,10,125.47,2634.77,2023-08-20,15:28,Credit card,2509.3,4.76,125.47,9.0
INV-100557,B,Mandalay,Normal,Male,Health and beauty,297.95,6,89.39,1877.09,2023-12-28,12:35,Cash,1787.7,4.76,89.39,5.5
INV-100558,C,Naypyitaw,Member,Male,Health and beauty,176.99,7,61.95,1300.88,2023-10-13,21:14,Ewallet,1238.93,4.76,61.95,6.0
INV-100559,C,Naypyitaw,Member,Male,Health and beauty,464.38,9,208.97,4388.39,2023-03-25,13:40,Credit card,4179.42,4.76,208.97,7.5
INV-100560,C,Naypyitaw,Normal,Male,Health and beauty,343.07,6,102.92,2161.34,2023-08-05,18:37,Credit card,2058.42,4.76,102.92,9.6
INV-100561,A,Yangon,Normal,Female,Electronic accessories,193.65,3,29.05,610.0,2023-01-09,15:42,Cash,580.95,4.76,29.05,8.8
INV-100562,A,Yangon,Normal,Female,Health and beauty,211.97,10,105.98,2225.68,2023-04-14,11:37,Cash,2119.7,4.76,105.98,8.9
INV-100563,A,Yangon,Normal,Female,Electronic accessories,54.67,5,13.67,287.02,2023-03-17,18:48,Ewallet,273.35,4.76,13.67,5.0
INV-100564,C,Naypyitaw,Member,Female,Electronic accessories,480.63,3,72.09,1513.98,2023-09-13,21:49,Credit card,1441.89,4.76,72.09,5.6
INV-100565,B,Mandalay,Member,Female,Electronic accessories,124.96,1,6.25,131.21,2023-04-28,21:47,Ewallet,124.96,4.76,6.25,8.9
INV-100566,C,Naypyitaw,Normal,Female,Electronic accessories,358.02,4,71.6,1503.68,2023-07-04,16:32,Ewallet,1432.08,4.76,71.6,7.2
INV-100567,B,Mandalay,Member,Female,Health and beauty,28.04,4,5.61,117.77,2023-10-04,17:04,Credit card,112.16,4.76,5.61,9.6
INV-100568,C,Naypyitaw,Member,Male,Sports and travel,193.56,8,77.42,1625.9,2023-02-18,12:34,Ewallet,1548.48,4.76,77.42,5.3
INV-100569,C,Naypyitaw,Normal,Female,Fashion accessories,420.37,9,189.17,3972.5,2023-11-12,10:24,Ewallet,3783.33,4.76,189.17,9.6
INV-100570,B,Mandalay,Member,Female,Fashion accessories,256.5,6,76.95,1615.95,2023-06-10,21:34,Cash,1539.0,4.76,76.95,9.7
INV-100571,A,Yangon,Normal,Male,Sports and travel,428.24,2,42.82,899.3,2023-05-11,19:16,Cash,856.48,4.76,42.82,9.6
INV-100572,B,Mandalay,Member,Male,Home and lifestyle,203.76,8,81.5,1711.58,2023-08-02,12:09,Cash,1630.08,4.76,81.5,9.6
INV-100573,C,Naypyitaw,Normal,Female,Sports and travel,437.7,9,196.97,4136.27,2023-12-13,19:19,Credit card,3939.3,4.76,196.97,8.4
INV-100574,B,Mandalay,Member,Male,Fashion accessories,117.52,7,41.13,863.77,2023-06-18,10:42,Ewallet,822.64,4.76,41.13,4.8
INV-100575,B,Mandalay,Normal,Female,Health and beauty,440.98,9,198.44,4167.26,2023-08-17,15:20,Cash,3968.82,4.76,198.44,5.9
INV-100576,A,Yangon,Member,Female,Electronic accessories,471.57,4,94.31,1980.59,2023-07-24,10:08,Credit card,1886.28,4.76,94.31,9.5
INV-100577,B,Mandalay,Normal,Female,Food and beverages,386.78,10,193.39,4061.19,2023-05-06,10:10,Cash,3867.8,4.76,193.39,9.4
INV-100578,A,Yangon,Normal,Female,Electronic accessories,474.17,8,189.67,3983.03,2023-03-11,20:12,Ewallet,3793.36,4.76,189.67,4.4
INV-100579,A,Yangon,Normal,Female,Health and beauty,241.96,3,36.29,762.17,2023-10-08,11:12,Cash,725.88,4.76,36.29,9.0
INV-100580,B,Mandalay,Member,Female,Home and lifestyle,348.54,3,52.28,1097.9,2023-11-28,17:57,Cash,1045.62,4.76,52.28,5.7
INV-100581,A,Yangon,Normal,Female,Food and beverages,459.88,9,206.95,4345.87,2023-04-30,12:32,Cash,4138.92,4.76,206.95,8.2
INV-100582,A,Yangon,Normal,Male,Fashion accessories,304.91,6,91.47,1920.93,2023-07-02,15:05,Cash,1829.46,4.76,91.47,7.0
INV-100583,B,Mandalay,Normal,Female,Home and lifestyle,448.34,3,67.25,1412.27,2023-01-21,14:22,Ewallet,1345.02,4.76,67.25,7.1
INV-100584,C,Naypyitaw,Member,Female,Fashion accessories,112.76,9,50.74,1065.58,2023-03-10,10:15,Credit card,1014.84,4.76,50.74,9.7
INV-100585,C,Naypyitaw,Normal,Male,Sports and travel,450.71,6,135.21,2839.47,2023-11-19,20:31,Cash,2704.26,4.76,135.21,4.2
INV-100586,B,Mandalay,Normal,Male,Food and beverages,97.6,9,43.92,922.32,2023-12-19,19:25,Ewallet,878.4,4.76,43.92,8.2
INV-100587,A,Yangon,Normal,Female,Health and beauty,323.16,6,96.95,2035.91,2023-07-05,09:33,Credit card,1938.96,4.76,96.95,4.9
INV-100588,A,Yangon,Member,Male,Health and beauty,184.09,4,36.82,773.18,2023-11-09,16:57,Credit card,736.36,4.76,36.82,8.9
INV-100589,B,Mandalay,Member,Female,Home and lifestyle,125.23,3,18.78,394.47,2023-02-23,12:01,Cash,375.69,4.76,18.78,5.2
INV-100590,C,Naypyitaw,Normal,Male,Fashion accessories,146.3,8,58.52,1228.92,2023-05-24,16:08,Credit card,1170.4,4.76,58.52,5.9
INV-100591,B,Mandalay,Member,Female,Electronic accessories,416.75,9,187.54,3938.29,2023-06-23,13:29,Ewallet,3750.75,4.76,187.54,8.3
INV-100592,C,Naypyitaw,Normal,Male,Health and beauty,115.23,1,5.76,120.99,2023-06-10,15:22,Credit card,115.23,4.76,5.76,4.3
INV-100593,C,Naypyitaw,Normal,Female,Sports and travel,351.49,9,158.17,3321.58,2023-06-06,11:55,Cash,3163.41,4.76,158.17,6.8
INV-100594,B,Mandalay,Member,Female,Food and beverages,85.9,4,17.18,360.78,2023-09-03,15:07,Credit card,343.6,4.76,17.18,9.9
INV-100595,A,Yangon,Normal,Female,Fashion accessories,308.36,3,46.25,971.33,2023-10-29,11:47,Cash,925.08,4.76,46.25,4.2
INV-100596,C,Naypyitaw,Member,Male,Health and beauty,269.31,10,134.66,2827.76,2023-11-04,17:50,Credit card,2693.1,4.76,134.66,6.5
INV-100597,C,Naypyitaw,Normal,Female,Food and beverages,484.86,10,242.43,5091.03,2023-08-26,14:33,Credit card,4848.6,4.76,242.43,7.4
INV-100598,A,Yangon,Normal,Female,Fashion accessories,216.48,8,86.59,1818.43,2023-11-20,20:48,Cash,1731.84,4.76,86.59,4.4
INV-100599,B,Mandalay,Normal,Female,Sports and travel,423.73,9,190.68,4004.25,2023-01-18,20:55,Cash,3813.57,4.76,190.68,9.1
INV-100600,C,Naypyitaw,Member,Female,Home and lifestyle,295.59,9,133.02,2793.33,2023-04-12,10:35,Ewallet,2660.31,4.76,133.02,5.4
INV-100601,C,Naypyitaw,Normal,Male,Food and beverages,88.93,7,31.13,653.64,2023-11-20,21:29,Ewallet,622.51,4.76,31.13,9.5
INV-100602,A,Yangon,Member,Male,Sports and travel,442.95,4,88.59,1860.39,2023-01-26,21:23,Credit card,1771.8,4.76,88.59,5.1
INV-100603,A,Yangon,Member,Male,Sports and travel,7.43,7,2.6,54.61,2023-01-17,10:23,Credit card,52.01,4.76,2.6,7.3
INV-100604,C,Naypyitaw,Member,Female,Sports and travel,71.16,7,24.91,523.03,2023-09-25,19:00,Credit card,498.12,4.76,24.91,5.4
INV-100605,B,Mandalay,Normal,Male,Home and lifestyle,283.03,7,99.06,2080.27,2023-11-04,17:18,Cash,1981.21,4.76,99.06,6.4
INV-100606,B,Mandalay,Normal,Male,Fashion accessories,187.76,1,9.39,197.15,2023-07-28,11:21,Cash,187.76,4.76,9.39,4.8
INV-100607,B,Mandalay,Normal,Female,Fashion accessories,160.2,1,8.01,168.21,2023-07-07,10:50,Credit card,160.2,4.76,8.01,4.8
INV-100608,C,Naypyitaw,Normal,Female,Home and lifestyle,474.66,3,71.2,1495.18,2023-01-26,09:05,Cash,1423.98,4.76,71.2,4.8
INV-100609,B,Mandalay,Normal,Male,Sports and travel,491.88,4,98.38,2065.9,2023-03-22,14:08,Credit card,1967.52,4.76,98.38,8.7
INV-100610,A,Yangon,Member,Male,Fashion accessories,232.77,10,116.38,2444.08,2023-04-02,11:26,Ewallet,2327.7,4.76,116.38,5.8
INV-100611,A,Yangon,Normal,Female,Fashion accessories,33.19,2,3.32,69.7,2023-11-05,16:35,Credit card,66.38,4.76,3.32,6.8
INV-100612,C,Naypyitaw,Normal,Male,Home and lifestyle,311.58,2,31.16,654.32,2023-10-17,12:49,Cash,623.16,4.76,31.16,5.4
INV-100613,A,Yangon,Member,Male,Food and beverages,492.56,7,172.4,3620.32,2023-07-27,19:13,Credit card,3447.92,4.76,172.4,9.2
INV-100614,C,Naypyitaw,Member,Female,Sports and travel,453.52,3,68.03,1428.59,2023-12-18,14:42,Cash,1360.56,4.76,68.03,9.7
INV-100615,B,Mandalay,Normal,Male,Food and beverages,320.55,1,16.03,336.58,2023-05-08,18:30,Cash,320.55,4.76,16.03,8.5
INV-100616,B,Mandalay,Normal,Male,Food and beverages,47.82,5,11.96,251.06,2023-12-23,19:03,Credit card,239.1,4.76,11.96,4.5
INV-100617,C,Naypyitaw,Member,Male,Health and beauty,460.53,3,69.08,1450.67,2023-03-30,10:48,Ewallet,1381.59,4.76,69.08,6.2
INV-100618,B,Mandalay,Member,Female,Sports and travel,28.77,9,12.95,271.88,2023-11-28,18:58,Ewallet,258.93,4.76,12.95,4.1
INV-100619,B,Mandalay,Member,Male,Food and beverages,227.07,6,68.12,1430.54,2023-02-02,09:36,Credit card,1362.42,4.76,68.12,5.2
INV-100620,C,Naypyitaw,Member,Female,Food and beverages,115.85,3,17.38,364.93,2023-09-07,19:58,Credit card,347.55,4.76,17.38,7.6
INV-100621,C,Naypyitaw,Member,Female,Health and beauty,432.63,9,194.68,4088.35,2023-12-15,13:05,Ewallet,3893.67,4.76,194.68,4.7
INV-100622,B,Mandalay,Normal,Female,Home and lifestyle,271.03,10,135.52,2845.82,2023-10-25,21:32,Credit card,2710.3,4.76,135.52,8.7
INV-100623,C,Naypyitaw,Normal,Male,Fashion accessories,233.51,3,35.03,735.56,2023-06-05,13:02,Ewallet,700.53,4.76,35.03,9.2
INV-100624,C,Naypyitaw,Normal,Female,Health and beauty,69.36,10,34.68,728.28,2023-12-01,18:18,Credit card,693.6,4.76,34.68,5.3
INV-100625,B,Mandalay,Member,Female,Health and beauty,272.56,2,27.26,572.38,2023-07-25,19:16,Cash,545.12,4.76,27.26,6.0
INV-100626,B,Mandalay,Normal,Female,Sports and travel,193.81,3,29.07,610.5,2023-05-04,15:49,Cash,581.43,4.76,29.07,7.1
INV-100627,B,Mandalay,Normal,Female,Food and beverages,487.7,7,170.7,3584.6,2023-04-12,18:48,Cash,3413.9,4.76,170.7,4.8
INV-100628,B,Mandalay,Member,Female,Health and beauty,498.15,1,24.91,523.06,2023-11-26,14:32,Credit card,498.15,4.76,24.91,6.0
INV-100629,A,Yangon,Member,Male,Sports and travel,350.75,4,70.15,1473.15,2023-08-14,14:49,Ewallet,1403.0,4.76,70.15,6.7
INV-100630,B,Mandalay,Member,Female,Food and beverages,84.97,2,8.5,178.44,2023-11-15,18:34,Cash,169.94,4.76,8.5,4.6
INV-100631,A,Yangon,Member,Female,Food and beverages,227.72,9,102.47,2151.95,2023-03-27,20:50,Credit card,2049.48,4.76,102.47,7.5
INV-100632,C,Naypyitaw,Member,Male,Sports and travel,52.43,8,20.97,440.41,2023-04-28,13:36,Ewallet,419.44,4.76,20.97,9.6
INV-100633,A,Yangon,Normal,Male,Food and beverages,170.19,7,59.57,1250.9,2023-05-05,18:28,Cash,1191.33,4.76,59.57,6.9
INV-100634,B,Mandalay,Member,Male,Sports and travel,207.7,9,93.47,1962.77,2023-10-23,10:53,Credit card,1869.3,4.76,93.47,6.3
INV-100635,A,Yangon,Normal,Female,Sports and travel,50.56,6,15.17,318.53,2023-02-08,20:42,Ewallet,303.36,4.76,15.17,9.6
INV-100636,A,Yangon,Normal,Female,Sports and travel,203.07,5,50.77,1066.12,2023-07-23,09:45,Ewallet,1015.35,4.76,50.77,5.5
INV-100637,A,Yangon,Member,Female,Electronic accessories,41.26,7,14.44,303.26,2023-04-18,15:40,Credit card,288.82,4.76,14.44,6.6
INV-100638,B,Mandalay,Normal,Male,Food and beverages,15.84,1,0.79,16.63,2023-09-07,11:47,Cash,15.84,4.76,0.79,7.0
INV-100639,B,Mandalay,Member,Female,Fashion accessories,441.4,2,44.14,926.94,2023-10-08,11:29,Cash,882.8,4.76,44.14,5.8
INV-100640,C,Naypyitaw,Normal,Female,Health and beauty,153.85,5,38.46,807.71,2023-01-17,16:05,Cash,769.25,4.76,38.46,8.4
INV-100641,C,Naypyitaw,Normal,Female,Sports and travel,377.41,7,132.09,2773.96,2023-12-26,21:01,Credit card,2641.87,4.76,132.09,4.2
INV-100642,A,Yangon,Member,Male,Health and beauty,176.78,6,53.03,1113.71,2023-04-03,09:06,Cash,1060.68,4.76,53.03,5.8
INV-100643,B,Mandalay,Member,Female,Food and beverages,298.26,10,149.13,3131.73,2023-08-31,17:24,Cash,2982.6,4.76,149.13,8.4
INV-100644,A,Yangon,Normal,Male,Food and beverages,277.29,2,27.73,582.31,2023-08-02,09:38,Ewallet,554.58,4.76,27.73,9.9
INV-100645,B,Mandalay,Member,Male,Sports and travel,207.99,7,72.8,1528.73,2023-10-13,11:07,Ewallet,1455.93,4.76,72.8,4.7
INV-100646,B,Mandalay,Normal,Male,Food and beverages,91.91,6,27.57,579.03,2023-08-30,13:40,Ewallet,551.46,4.76,27.57,5.4
INV-100647,A,Yangon,Member,Male,Home and lifestyle,359.74,9,161.88,3399.54,2023-06-16,21:58,Cash,3237.66,4.76,161.88,7.8
INV-100648,A,Yangon,Member,Female,Fashion accessories,33.12,6,9.94,208.66,2023-03-08,09:27,Credit card,198.72,4.76,9.94,7.0
INV-100649,C,Naypyitaw,Normal,Female,Home and lifestyle,31.27,9,14.07,295.5,2023-07-13,13:10,Credit card,281.43,4.76,14.07,8.0
INV-100650,C,Naypyitaw,Normal,Male,Fashion accessories,374.1,6,112.23,2356.83,2023-02-17,14:06,Credit card,2244.6,4.76,112.23,5.5
INV-100651,A,Yangon,Normal,Male,Food and beverages,186.43,9,83.89,1761.76,2023-12-06,14:59,Ewallet,1677.87,4.76,83.89,4.1
INV-100652,C,Naypyitaw,Member,Female,Health and beauty,52.52,1,2.63,55.15,2023-01-02,12:23,Cash,52.52,4.76,2.63,7.1
INV-100653,B,Mandalay,Normal,Female,Electronic accessories,96.23,10,48.12,1010.42,2023-02-18,14:42,Cash,962.3,4.76,48.12,10.0
INV-100654,C,Naypyitaw,Member,Male,Home and lifestyle,71.07,7,24.87,522.36,2023-03-24,10:03,Ewallet,497.49,4.76,24.87,5.3
INV-100655,C,Naypyitaw,Normal,Male,Food and beverages,349.3,1,17.46,366.76,2023-11-22,15:19,Cash,349.3,4.76,17.46,9.1
INV-100656,B,Mandalay,Member,Female,Health and beauty,310.95,2,31.09,652.99,2023-11-09,15:28,Ewallet,621.9,4.76,31.09,5.2
INV-100657,A,Yangon,Member,Male,Electronic accessories,252.99,8,101.2,2125.12,2023-04-30,18:46,Cash,2023.92,4.76,101.2,9.5
INV-100658,A,Yangon,Member,Male,Sports and travel,359.16,9,161.62,3394.06,2023-07-04,09:55,Cash,3232.44,4.76,161.62,5.0
INV-100659,A,Yangon,Member,Male,Health and beauty,430.93,8,172.37,3619.81,2023-09-16,14:10,Ewallet,3447.44,4.76,172.37,8.0
INV-100660,B,Mandalay,Normal,Male,Home and lifestyle,409.67,4,81.93,1720.61,2023-05-18,18:15,Cash,1638.68,4.76,81.93,7.3
INV-100661,B,Mandalay,Normal,Female,Food and beverages,156.4,3,23.46,492.66,2023-03-06,13:38,Cash,469.2,4.76,23.46,8.7
INV-100662,C,Naypyitaw,Member,Male,Sports and travel,127.66,6,38.3,804.26,2023-09-02,10:52,Credit card,765.96,4.76,38.3,8.3
INV-100663,B,Mandalay,Normal,Male,Fashion accessories,249.55,9,112.3,2358.25,2023-04-14,19:12,Ewallet,2245.95,4.76,112.3,5.1
INV-100664,B,Mandalay,Member,Female,Health and beauty,304.36,5,76.09,1597.89,2023-01-04,21:12,Ewallet,1521.8,4.76,76.09,6.0
INV-100665,C,Naypyitaw,Member,Female,Health and beauty,285.12,8,114.05,2395.01,2023-10-14,15:32,Credit card,2280.96,4.76,114.05,6.4
INV-100666,C,Naypyitaw,Member,Female,Food and beverages,34.92,6,10.48,220.0,2023-04-30,16:30,Cash,209.52,4.76,10.48,8.6
INV-100667,C,Naypyitaw,Normal,Male,Fashion accessories,99.6,6,29.88,627.48,2023-06-03,20:10,Credit card,597.6,4.76,29.88,7.5
INV-100668,C,Naypyitaw,Member,Female,Sports and travel,277.12,10,138.56,2909.76,2023-07-11,17:27,Credit card,2771.2,4.76,138.56,8.9
INV-100669,A,Yangon,Normal,Female,Health and beauty,53.65,9,24.14,506.99,2023-11-01,10:05,Credit card,482.85,4.76,24.14,10.0
INV-100670,B,Mandalay,Normal,Female,Food and beverages,378.05,4,75.61,1587.81,2023-12-02,15:34,Ewallet,1512.2,4.76,75.61,8.9
INV-100671,C,Naypyitaw,Normal,Female,Health and beauty,11.15,8,4.46,93.66,2023-07-17,11:25,Cash,89.2,4.76,4.46,8.7
INV-100672,A,Yangon,Normal,Male,Electronic accessories,425.68,3,63.85,1340.89,2023-03-31,19:49,Cash,1277.04,4.76,63.85,6.5
INV-100673,A,Yangon,Normal,Male,Health and beauty,77.18,10,38.59,810.39,2023-03-10,14:42,Credit card,771.8,4.76,38.59,5.2
INV-100674,C,Naypyitaw,Member,Male,Home and lifestyle,351.59,1,17.58,369.17,2023-11-06,19:32,Cash,351.59,4.76,17.58,5.2
INV-100675,C,Naypyitaw,Normal,Male,Health and beauty,446.1,2,44.61,936.81,2023-06-17,21:40,Ewallet,892.2,4.76,44.61,8.3
INV-100676,C,Naypyitaw,Normal,Male,Home and lifestyle,155.11,9,69.8,1465.79,2023-07-17,14:08,Credit card,1395.99,4.76,69.8,9.3
INV-100677,C,Naypyitaw,Normal,Female,Health and beauty,223.48,8,89.39,1877.23,2023-04-09,21:28,Ewallet,1787.84,4.76,89.39,4.7
INV-100678,A,Yangon,Normal,Female,Electronic accessories,132.25,5,33.06,694.31,2023-07-30,14:41,Ewallet,661.25,4.76,33.06,4.8
INV-100679,C,Naypyitaw,Member,Female,Electronic accessories,377.84,9,170.03,3570.59,2023-11-26,13:48,Ewallet,3400.56,4.76,170.03,7.2
INV-100680,C,Naypyitaw,Member,Female,Health and beauty,317.0,4,63.4,1331.4,2023-03-09,20:48,Credit card,1268.0,4.76,63.4,9.7
INV-100681,C,Naypyitaw,Member,Male,Health and beauty,353.55,1,17.68,371.23,2023-12-06,20:22,Cash,353.55,4.76,17.68,5.0
INV-100682,A,Yangon,Member,Female,Sports and travel,99.83,10,49.91,1048.21,2023-01-23,21:40,Cash,998.3,4.76,49.91,7.2
INV-100683,A,Yangon,Member,Female,Sports and travel,263.41,4,52.68,1106.32,2023-12-05,11:02,Ewallet,1053.64,4.76,52.68,7.7
INV-100684,B,Mandalay,Normal,Female,Sports and travel,180.19,8,72.08,1513.6,2023-06-24,16:22,Ewallet,1441.52,4.76,72.08,7.9
INV-100685,B,Mandalay,Normal,Male,Health and beauty,35.19,9,15.84,332.55,2023-06-18,15:09,Credit card,316.71,4.76,15.84,5.2
INV-100686,C,Naypyitaw,Member,Male,Food and beverages,306.85,8,122.74,2577.54,2023-04-02,11:26,Credit card,2454.8,4.76,122.74,8.5
INV-100687,C,Naypyitaw,Member,Female,Health and beauty,446.37,1,22.32,468.69,2023-04-12,20:33,Credit card,446.37,4.76,22.32,4.0
INV-100688,A,Yangon,Member,Male,Fashion accessories,397.37,7,139.08,2920.67,2023-06-23,15:57,Credit card,2781.59,4.76,139.08,4.2
INV-100689,A,Yangon,Member,Female,Food and beverages,104.98,6,31.49,661.37,2023-12-24,13:27,Credit card,629.88,4.76,31.49,7.9
INV-100690,A,Yangon,Member,Male,Food and beverages,376.08,9,169.24,3553.96,2023-10-18,09:27,Cash,3384.72,4.76,169.24,8.8
INV-100691,B,Mandalay,Normal,Female,Fashion accessories,52.54,7,18.39,386.17,2023-03-23,19:11,Ewallet,367.78,4.76,18.39,7.4
INV-100692,A,Yangon,Member,Male,Food and beverages,402.52,5,100.63,2113.23,2023-06-12,10:30,Cash,2012.6,4.76,100.63,8.7
INV-100693,B,Mandalay,Normal,Female,Health and beauty,180.96,1,9.05,190.01,2023-02-24,18:20,Ewallet,180.96,4.76,9.05,6.6
INV-100694,B,Mandalay,Member,Male,Fashion accessories,231.81,3,34.77,730.2,2023-05-28,10:53,Credit card,695.43,4.76,34.77,6.6
INV-100695,A,Yangon,Member,Female,Sports and travel,214.33,9,96.45,2025.42,2023-10-28,20:41,Ewallet,1928.97,4.76,96.45,9.0
INV-100696,C,Naypyitaw,Normal,Female,Electronic accessories,459.47,7,160.81,3377.1,2023-05-31,12:37,Ewallet,3216.29,4.76,160.81,5.2
INV-100697,A,Yangon,Normal,Male,Electronic accessories,474.74,1,23.74,498.48,2023-08-15,13:56,Ewallet,474.74,4.76,23.74,5.8
INV-100698,A,Yangon,Member,Male,Electronic accessories,457.64,3,68.65,1441.57,2023-09-29,15:10,Cash,1372.92,4.76,68.65,8.6
INV-100699,B,Mandalay,Member,Female,Home and lifestyle,172.94,3,25.94,544.76,2023-10-13,20:48,Cash,518.82,4.76,25.94,8.6
INV-100700,C,Naypyitaw,Normal,Male,Health and beauty,364.47,3,54.67,1148.08,2023-11-20,12:39,Ewallet,1093.41,4.76,54.67,4.2
INV-100701,C,Naypyitaw,Member,Female,Fashion accessories,7.21,1,0.36,7.57,2023-03-31,20:27,Ewallet,7.21,4.76,0.36,4.9
INV-100702,B,Mandalay,Normal,Female,Health and beauty,203.45,4,40.69,854.49,2023-12-12,17:47,Credit card,813.8,4.76,40.69,4.1
INV-100703,C,Naypyitaw,Member,Male,Home and lifestyle,265.26,1,13.26,278.52,2023-05-27,14:07,Ewallet,265.26,4.76,13.26,7.0
INV-100704,B,Mandalay,Normal,Female,Home and lifestyle,478.31,1,23.92,502.23,2023-01-29,12:49,Credit card,478.31,4.76,23.92,9.9
INV-100705,B,Mandalay,Normal,Female,Sports and travel,135.85,2,13.59,285.29,2023-04-28,11:52,Ewallet,271.7,4.76,13.59,6.5
INV-100706,B,Mandalay,Member,Female,Sports and travel,114.71,9,51.62,1084.01,2023-11-20,12:12,Ewallet,1032.39,4.76,51.62,4.8
INV-100707,C,Naypyitaw,Member,Female,Electronic accessories,75.8,6,22.74,477.54,2023-06-30,14:19,Cash,454.8,4.76,22.74,9.3
INV-100708,B,Mandalay,Normal,Male,Fashion accessories,220.12,5,55.03,1155.63,2023-11-30,20:00,Credit card,1100.6,4.76,55.03,9.6
INV-100709,C,Naypyitaw,Normal,Female,Health and beauty,474.95,4,94.99,1994.79,2023-11-02,12:34,Ewallet,1899.8,4.76,94.99,8.3
INV-100710,A,Yangon,Member,Male,Health and beauty,335.81,4,67.16,1410.4,2023-02-18,15:56,Ewallet,1343.24,4.76,67.16,6.1
INV-100711,C,Naypyitaw,Member,Male,Food and beverages,338.77,8,135.51,2845.67,2023-11-21,21:02,Ewallet,2710.16,4.76,135.51,8.6
INV-100712,A,Yangon,Member,Female,Sports and travel,97.88,2,9.79,205.55,2023-07-12,13:10,Ewallet,195.76,4.76,9.79,5.8
INV-100713,B,Mandalay,Member,Male,Fashion accessories,293.24,6,87.97,1847.41,2023-04-27,15:09,Credit card,1759.44,4.76,87.97,9.6
INV-100714,B,Mandalay,Normal,Male,Food and beverages,489.63,9,220.33,4627.0,2023-10-31,09:05,Credit card,4406.67,4.76,220.33,9.3
INV-100715,C,Naypyitaw,Normal,Female,Food and beverages,181.55,4,36.31,762.51,2023-06-06,17:20,Cash,726.2,4.76,36.31,4.9
INV-100716,A,Yangon,Member,Female,Sports and travel,452.25,10,226.12,4748.62,2023-03-19,15:59,Credit card,4522.5,4.76,226.12,7.0
INV-100717,C,Naypyitaw,Normal,Female,Health and beauty,405.97,6,121.79,2557.61,2023-06-08,16:35,Credit card,2435.82,4.76,121.79,4.0
INV-100718,A,Yangon,Member,Male,Electronic accessories,152.46,9,68.61,1440.75,2023-04-03,14:28,Credit card,1372.14,4.76,68.61,8.0
INV-100719,B,Mandalay,Normal,Female,Food and beverages,79.38,2,7.94,166.7,2023-03-08,12:22,Cash,158.76,4.76,7.94,4.3
INV-100720,A,Yangon,Member,Female,Health and beauty,96.0,8,38.4,806.4,2023-12-18,18:46,Cash,768.0,4.76,38.4,4.4
INV-100721,A,Yangon,Member,Male,Fashion accessories,316.94,8,126.78,2662.3,2023-05-05,11:35,Ewallet,2535.52,4.76,126.78,6.4
INV-100722,C,Naypyitaw,Normal,Male,Home and lifestyle,424.5,3,63.68,1337.18,2023-03-22,09:47,Ewallet,1273.5,4.76,63.68,8.0
INV-100723,B,Mandalay,Normal,Female,Health and beauty,50.57,8,20.23,424.79,2023-03-12,09:33,Cash,404.56,4.76,20.23,5.1
INV-100724,C,Naypyitaw,Normal,Male,Health and beauty,361.39,9,162.63,3415.14,2023-03-02,18:06,Credit card,3252.51,4.76,162.63,4.9
INV-100725,B,Mandalay,Member,Female,Electronic accessories,445.97,2,44.6,936.54,2023-10-12,21:14,Cash,891.94,4.76,44.6,6.0
INV-100726,B,Mandalay,Member,Male,Fashion accessories,405.93,10,202.97,4262.27,2023-12-09,13:36,Ewallet,4059.3,4.76,202.97,9.0
INV-100727,A,Yangon,Normal,Male,Fashion accessories,374.89,6,112.47,2361.81,2023-11-01,09:31,Ewallet,2249.34,4.76,112.47,5.0
INV-100728,B,Mandalay,Normal,Female,Sports and travel,290.64,9,130.79,2746.55,2023-07-07,14:54,Credit card,2615.76,4.76,130.79,4.6
INV-100729,A,Yangon,Member,Male,Fashion accessories,53.87,4,10.77,226.25,2023-06-16,21:38,Ewallet,215.48,4.76,10.77,8.3
INV-100730,C,Naypyitaw,Normal,Female,Health and beauty,496.91,4,99.38,2087.02,2023-11-10,19:03,Credit card,1987.64,4.76,99.38,8.6
INV-100731,C,Naypyitaw,Normal,Male,Health and beauty,441.66,5,110.42,2318.72,2023-12-05,14:54,Cash,2208.3,4.76,110.42,6.1
INV-100732,B,Mandalay,Normal,Male,Health and beauty,83.63,3,12.54,263.43,2023-08-03,17:47,Cash,250.89,4.76,12.54,9.2
INV-100733,C,Naypyitaw,Member,Male,Electronic accessories,322.41,2,32.24,677.06,2023-11-02,16:54,Credit card,644.82,4.76,32.24,4.4
